Center,Left,Right,Steering,Throttle,Brake,Speed
F:\Car_data\IMG\center_2020_02_10_23_28_36_818.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_36_818.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_36_818.jpg,-0.15,1,0,30.18425
F:\Car_data\IMG\center_2020_02_10_23_28_36_891.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_36_891.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_36_891.jpg,-0.35,1,0,30.16344
F:\Car_data\IMG\center_2020_02_10_23_28_36_964.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_36_964.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_36_964.jpg,0,1,0,30.18818
F:\Car_data\IMG\center_2020_02_10_23_28_37_034.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_034.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_034.jpg,0,1,0,30.18999
F:\Car_data\IMG\center_2020_02_10_23_28_37_106.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_106.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_106.jpg,0,1,0,30.19018
F:\Car_data\IMG\center_2020_02_10_23_28_37_174.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_174.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_174.jpg,0,1,0,30.19027
F:\Car_data\IMG\center_2020_02_10_23_28_37_244.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_244.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_244.jpg,0,1,0,30.19032
F:\Car_data\IMG\center_2020_02_10_23_28_37_314.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_314.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_314.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_10_23_28_37_382.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_382.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_382.jpg,-0.1,1,0,30.18781
F:\Car_data\IMG\center_2020_02_10_23_28_37_449.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_449.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_449.jpg,-0.25,1,0,30.17494
F:\Car_data\IMG\center_2020_02_10_23_28_37_522.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_522.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_522.jpg,0,1,0,30.18939
F:\Car_data\IMG\center_2020_02_10_23_28_37_596.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_596.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_596.jpg,0,1,0,30.19007
F:\Car_data\IMG\center_2020_02_10_23_28_37_663.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_663.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_663.jpg,0,1,0,30.1903
F:\Car_data\IMG\center_2020_02_10_23_28_37_735.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_735.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_735.jpg,-0.2,1,0,30.18144
F:\Car_data\IMG\center_2020_02_10_23_28_37_809.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_809.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_809.jpg,0,1,0,30.18497
F:\Car_data\IMG\center_2020_02_10_23_28_37_879.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_879.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_879.jpg,0,1,0,30.1898
F:\Car_data\IMG\center_2020_02_10_23_28_37_948.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_37_948.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_37_948.jpg,0,1,0,30.19013
F:\Car_data\IMG\center_2020_02_10_23_28_38_018.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_018.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_018.jpg,-0.2,1,0,30.18168
F:\Car_data\IMG\center_2020_02_10_23_28_38_085.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_085.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_085.jpg,0,1,0,30.18972
F:\Car_data\IMG\center_2020_02_10_23_28_38_154.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_154.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_154.jpg,0,1,0,30.19026
F:\Car_data\IMG\center_2020_02_10_23_28_38_222.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_222.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_222.jpg,0,1,0,30.19027
F:\Car_data\IMG\center_2020_02_10_23_28_38_296.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_296.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_296.jpg,0,1,0,30.19027
F:\Car_data\IMG\center_2020_02_10_23_28_38_369.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_369.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_369.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_10_23_28_38_437.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_437.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_437.jpg,0,1,0,30.19026
F:\Car_data\IMG\center_2020_02_10_23_28_38_507.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_507.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_507.jpg,0,1,0,30.19082
F:\Car_data\IMG\center_2020_02_10_23_28_38_577.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_577.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_577.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_10_23_28_38_644.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_644.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_644.jpg,0,1,0,30.19032
F:\Car_data\IMG\center_2020_02_10_23_28_38_716.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_716.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_716.jpg,-0.1,1,0,30.18796
F:\Car_data\IMG\center_2020_02_10_23_28_38_784.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_784.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_784.jpg,0,1,0,30.1872
F:\Car_data\IMG\center_2020_02_10_23_28_38_859.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_859.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_859.jpg,0,1,0,30.19011
F:\Car_data\IMG\center_2020_02_10_23_28_38_933.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_38_933.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_38_933.jpg,-0.1,1,0,30.18836
F:\Car_data\IMG\center_2020_02_10_23_28_39_004.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_004.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_004.jpg,0,1,0,30.18753
F:\Car_data\IMG\center_2020_02_10_23_28_39_078.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_078.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_078.jpg,0,1,0,30.19008
F:\Car_data\IMG\center_2020_02_10_23_28_39_149.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_149.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_149.jpg,-0.15,1,0,30.18576
F:\Car_data\IMG\center_2020_02_10_23_28_39_216.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_216.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_216.jpg,0,1,0,30.185
F:\Car_data\IMG\center_2020_02_10_23_28_39_284.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_284.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_284.jpg,0,1,0,30.18975
F:\Car_data\IMG\center_2020_02_10_23_28_39_354.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_354.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_354.jpg,-0.1,1,0,30.18936
F:\Car_data\IMG\center_2020_02_10_23_28_39_427.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_427.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_427.jpg,-0.25,1,0,30.17792
F:\Car_data\IMG\center_2020_02_10_23_28_39_498.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_498.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_498.jpg,0,1,0,30.18932
F:\Car_data\IMG\center_2020_02_10_23_28_39_567.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_567.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_567.jpg,-0.05,1,0,30.19004
F:\Car_data\IMG\center_2020_02_10_23_28_39_640.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_640.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_640.jpg,-0.25,1,0,30.1794
F:\Car_data\IMG\center_2020_02_10_23_28_39_712.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_712.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_712.jpg,0,1,0,30.18889
F:\Car_data\IMG\center_2020_02_10_23_28_39_784.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_784.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_784.jpg,0,1,0,30.18995
F:\Car_data\IMG\center_2020_02_10_23_28_39_857.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_857.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_857.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_10_23_28_39_924.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_924.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_924.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_10_23_28_39_993.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_39_993.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_39_993.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_10_23_28_40_060.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_060.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_060.jpg,0,1,0,30.19031
F:\Car_data\IMG\center_2020_02_10_23_28_40_134.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_134.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_134.jpg,-0.2,1,0,30.18
F:\Car_data\IMG\center_2020_02_10_23_28_40_206.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_206.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_206.jpg,0,1,0,30.18973
F:\Car_data\IMG\center_2020_02_10_23_28_40_277.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_277.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_277.jpg,-0.1,1,0,30.1884
F:\Car_data\IMG\center_2020_02_10_23_28_40_346.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_346.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_346.jpg,-0.25,1,0,30.17628
F:\Car_data\IMG\center_2020_02_10_23_28_40_414.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_414.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_414.jpg,0,1,0,30.19011
F:\Car_data\IMG\center_2020_02_10_23_28_40_483.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_483.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_483.jpg,-0.1,1,0,30.18947
F:\Car_data\IMG\center_2020_02_10_23_28_40_556.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_556.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_556.jpg,0,1,0,30.19042
F:\Car_data\IMG\center_2020_02_10_23_28_40_625.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_625.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_625.jpg,-0.05,1,0,30.19006
F:\Car_data\IMG\center_2020_02_10_23_28_40_692.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_692.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_692.jpg,-0.25,1,0,30.1771
F:\Car_data\IMG\center_2020_02_10_23_28_40_759.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_759.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_759.jpg,0,1,0,30.18358
F:\Car_data\IMG\center_2020_02_10_23_28_40_832.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_832.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_832.jpg,-0.1,1,0,30.19029
F:\Car_data\IMG\center_2020_02_10_23_28_40_900.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_900.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_900.jpg,-0.25,1,0,30.18006
F:\Car_data\IMG\center_2020_02_10_23_28_40_972.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_40_972.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_40_972.jpg,0,1,0,30.18967
F:\Car_data\IMG\center_2020_02_10_23_28_41_044.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_044.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_044.jpg,-0.15,1,0,30.18727
F:\Car_data\IMG\center_2020_02_10_23_28_41_115.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_115.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_115.jpg,-0.05,1,0,30.1899
F:\Car_data\IMG\center_2020_02_10_23_28_41_187.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_187.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_187.jpg,-0.2,1,0,30.18331
F:\Car_data\IMG\center_2020_02_10_23_28_41_257.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_257.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_257.jpg,0,1,0,30.19028
F:\Car_data\IMG\center_2020_02_10_23_28_41_326.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_326.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_326.jpg,-0.1,1,0,30.18911
F:\Car_data\IMG\center_2020_02_10_23_28_41_397.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_397.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_397.jpg,0,1,0,30.19047
F:\Car_data\IMG\center_2020_02_10_23_28_41_463.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_463.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_463.jpg,0,1,0,30.19015
F:\Car_data\IMG\center_2020_02_10_23_28_41_537.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_537.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_537.jpg,-0.2,1,0,30.18172
F:\Car_data\IMG\center_2020_02_10_23_28_41_603.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_603.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_603.jpg,0,1,0,30.18976
F:\Car_data\IMG\center_2020_02_10_23_28_41_673.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_673.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_673.jpg,-0.15,1,0,30.18607
F:\Car_data\IMG\center_2020_02_10_23_28_41_746.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_746.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_746.jpg,0,1,0,30.18669
F:\Car_data\IMG\center_2020_02_10_23_28_41_816.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_816.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_816.jpg,-0.15,1,0,30.18724
F:\Car_data\IMG\center_2020_02_10_23_28_41_887.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_887.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_887.jpg,-0.3,1,0,30.17323
F:\Car_data\IMG\center_2020_02_10_23_28_41_958.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_41_958.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_41_958.jpg,-0.05,1,0,30.19016
F:\Car_data\IMG\center_2020_02_10_23_28_42_031.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_031.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_031.jpg,0,1,0,30.18965
F:\Car_data\IMG\center_2020_02_10_23_28_42_099.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_099.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_099.jpg,-0.05,1,0,30.19013
F:\Car_data\IMG\center_2020_02_10_23_28_42_168.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_168.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_168.jpg,-0.2,1,0,30.18233
F:\Car_data\IMG\center_2020_02_10_23_28_42_237.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_237.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_237.jpg,0,1,0,30.19018
F:\Car_data\IMG\center_2020_02_10_23_28_42_307.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_307.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_307.jpg,-0.15,1,0,30.18619
F:\Car_data\IMG\center_2020_02_10_23_28_42_380.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_380.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_380.jpg,0,1,0,30.1904
F:\Car_data\IMG\center_2020_02_10_23_28_42_447.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_447.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_447.jpg,-0.05,1,0,30.19011
F:\Car_data\IMG\center_2020_02_10_23_28_42_514.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_514.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_514.jpg,0,1,0,30.18798
F:\Car_data\IMG\center_2020_02_10_23_28_42_582.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_582.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_582.jpg,-0.05,1,0,30.1902
F:\Car_data\IMG\center_2020_02_10_23_28_42_649.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_649.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_649.jpg,-0.2,1,0,30.18267
F:\Car_data\IMG\center_2020_02_10_23_28_42_716.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_716.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_716.jpg,0,1,0,30.1894
F:\Car_data\IMG\center_2020_02_10_23_28_42_793.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_793.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_793.jpg,-0.15,1,0,30.18676
F:\Car_data\IMG\center_2020_02_10_23_28_42_862.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_862.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_862.jpg,0,1,0,30.19024
F:\Car_data\IMG\center_2020_02_10_23_28_42_932.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_42_932.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_42_932.jpg,-0.1,1,0,30.18923
F:\Car_data\IMG\center_2020_02_10_23_28_43_002.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_002.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_002.jpg,0,1,0,30.18804
F:\Car_data\IMG\center_2020_02_10_23_28_43_074.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_074.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_074.jpg,-0.2,1,0,30.18339
F:\Car_data\IMG\center_2020_02_10_23_28_43_145.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_145.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_145.jpg,-0.35,1,0,30.16707
F:\Car_data\IMG\center_2020_02_10_23_28_43_218.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_218.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_218.jpg,0,1,0,30.18934
F:\Car_data\IMG\center_2020_02_10_23_28_43_284.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_284.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_284.jpg,-0.15,1,0,30.18796
F:\Car_data\IMG\center_2020_02_10_23_28_43_357.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_357.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_357.jpg,0,1,0,30.18975
F:\Car_data\IMG\center_2020_02_10_23_28_43_429.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_429.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_429.jpg,-0.15,1,0,30.18702
F:\Car_data\IMG\center_2020_02_10_23_28_43_501.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_501.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_501.jpg,0,1,0,30.19017
F:\Car_data\IMG\center_2020_02_10_23_28_43_572.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_572.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_572.jpg,-0.1,1,0,30.18866
F:\Car_data\IMG\center_2020_02_10_23_28_43_643.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_643.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_643.jpg,0,1,0,30.1878
F:\Car_data\IMG\center_2020_02_10_23_28_43_710.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_710.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_710.jpg,0,1,0,30.19022
F:\Car_data\IMG\center_2020_02_10_23_28_43_776.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_776.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_776.jpg,-0.2,1,0,30.18183
F:\Car_data\IMG\center_2020_02_10_23_28_43_853.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_853.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_853.jpg,-0.4,1,0,30.15908
F:\Car_data\IMG\center_2020_02_10_23_28_43_926.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_926.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_926.jpg,-0.5500001,1,0,30.14047
F:\Car_data\IMG\center_2020_02_10_23_28_43_998.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_43_998.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_43_998.jpg,0,1,0,30.17732
F:\Car_data\IMG\center_2020_02_10_23_28_44_066.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_066.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_066.jpg,0,1,0,30.18598
F:\Car_data\IMG\center_2020_02_10_23_28_44_134.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_134.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_134.jpg,0,1,0,30.18962
F:\Car_data\IMG\center_2020_02_10_23_28_44_203.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_203.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_203.jpg,0,1,0,30.1901
F:\Car_data\IMG\center_2020_02_10_23_28_44_273.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_273.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_273.jpg,0,1,0,30.19029
F:\Car_data\IMG\center_2020_02_10_23_28_44_342.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_342.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_342.jpg,-0.05,1,0,30.18993
F:\Car_data\IMG\center_2020_02_10_23_28_44_413.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_413.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_413.jpg,-0.25,1,0,30.17564
F:\Car_data\IMG\center_2020_02_10_23_28_44_483.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_483.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_483.jpg,0,1,0,30.18953
F:\Car_data\IMG\center_2020_02_10_23_28_44_551.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_551.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_551.jpg,-0.15,1,0,30.18637
F:\Car_data\IMG\center_2020_02_10_23_28_44_621.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_621.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_621.jpg,-0.3,1,0,30.17177
F:\Car_data\IMG\center_2020_02_10_23_28_44_694.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_694.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_694.jpg,-0.15,1,0,30.18912
F:\Car_data\IMG\center_2020_02_10_23_28_44_767.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_767.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_767.jpg,0,1,0,30.1872
F:\Car_data\IMG\center_2020_02_10_23_28_44_838.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_838.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_838.jpg,-0.1,1,0,30.1901
F:\Car_data\IMG\center_2020_02_10_23_28_44_906.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_906.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_906.jpg,0,1,0,30.18851
F:\Car_data\IMG\center_2020_02_10_23_28_44_979.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_44_979.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_44_979.jpg,-0.05,1,0,30.1902
F:\Car_data\IMG\center_2020_02_10_23_28_45_049.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_45_049.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_45_049.jpg,-0.2,1,0,30.18267
F:\Car_data\IMG\center_2020_02_10_23_28_45_117.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_45_117.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_45_117.jpg,0,1,0,30.19014
F:\Car_data\IMG\center_2020_02_10_23_28_45_186.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_45_186.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_45_186.jpg,-0.15,1,0,30.18623
F:\Car_data\IMG\center_2020_02_10_23_28_45_257.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_45_257.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_45_257.jpg,0,1,0,30.18537
F:\Car_data\IMG\center_2020_02_10_23_28_45_326.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_45_326.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_45_326.jpg,0,1,0,30.1898
F:\Car_data\IMG\center_2020_02_10_23_28_45_394.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_45_394.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_45_394.jpg,-0.2,1,0,30.18287
F:\Car_data\IMG\center_2020_02_10_23_28_45_462.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_45_462.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_45_462.jpg,0,1,0,30.18977
F:\Car_data\IMG\center_2020_02_10_23_28_45_534.jpg,F:\Car_data\IMG\left_2020_02_10_23_28_45_534.jpg,F:\Car_data\IMG\right_2020_02_10_23_28_45_534.jpg,-0.15,1,0,30.18644
